ENOTA,ODO_MID,ODO_ID,ODO_UIME,POV_KM2,D_OD,DV_OD,STATUS,CEN_E,CEN_N
CV,16532550,49012,Lisjaki,0.7,1997/07/01,1997/07/01,V,409578,78027
CV,16532568,49013,Lukovec,1.18,1997/07/01,1997/07/01,V,407958,78187
CV,16532576,49015,Sveto,5.46,1997/07/01,1997/07/01,V,401408,76847
CV,16532584,49016,Škrbina,8.74,1997/07/01,1997/07/01,V,402428,78127
CV,16532592,49018,Tomačevica,4.21,1997/07/01,1997/07/01,V,404668,75937
CV,16532606,49019,Volčji Grad,4.81,1997/07/01,1997/07/01,V,402879,74168
CK,16532614,17608,Sinji vrh,23.42,1997/07/01,1997/07/01,V,512308,32725
CV,16532622,12001,Adergas,2.24,1997/07/01,1997/07/01,V,458430,125317
CV,16532649,12002,Ambrož pod Krvavcem,8.87,1997/07/01,1997/07/01,V,463610,126297
CV,16532657,12003,Apno,0.97,1997/07/01,1997/07/01,V,463960,124347
CV,16532665,12004,Cerklje na Gorenjskem,1.86,1997/07/01,1997/07/01,V,460330,123357
CV,16532673,12005,Češnjevek,2.71,1997/07/01,1997/07/01,V,458990,124887
CV,16532681,12006,Dvorje,1.99,1997/07/01,1997/07/01,V,460420,124637
CV,16532690,12007,Grad,3.46,1997/07/01,1997/07/01,V,460930,124847
CV,16532703,12008,Lahovče,4.98,1997/07/01,1997/07/01,V,461750,119927
CV,16532711,12009,Poženik,1.83,1997/07/01,1997/07/01,V,462360,123757
CV,16532720,12010,Praprotna Polica,4.31,1997/07/01,1997/07/01,V,457760,123997
CV,16532738,12011,Pšata,1.73,1997/07/01,1997/07/01,V,462010,124587
CV,16532746,12012,Pšenična Polica,1.48,1997/07/01,1997/07/01,V,461330,123237
CV,16532754,12013,Ravne,0.55,1997/07/01,1997/07/01,V,463130,124987
CV,16532762,12014,Sidraž,1.16,1997/07/01,1997/07/01,V,466290,124657
CV,16532789,12015,Spodnji Brnik,5.32,1997/07/01,1997/07/01,V,460540,121357
CV,16532797,12016,Stiška vas,2.61,1997/07/01,1997/07/01,V,461980,126407
CV,16532819,12017,Sveti Lenart,2.37,1997/07/01,1997/07/01,V,465500,125387
CV,16532827,12018,Šenturška gora,3.95,1997/07/01,1997/07/01,V,466270,123017
CV,16532835,12019,Šmartno,2.79,1997/07/01,1997/07/01,V,462650,123117
CV,16532843,12020,Štefanja gora,4.02,1997/07/01,1997/07/01,V,460230,127567
CV,16532851,12021,Vašca,2.03,1997/07/01,1997/07/01,V,459860,123637
CV,16532860,12022,Velesovo,1.72,1997/07/01,1997/07/01,V,457770,125577
CV,16532878,12023,Vopovlje,1.14,1997/07/01,1997/07/01,V,461010,120867
CV,16532886,12024,Zalog pri Cerkljah,7.08,1997/07/01,1997/07/01,V,464480,121577
CV,16532894,12025,Zgornji Brnik,6.81,1997/07/01,1997/07/01,V,460349,122350
CV,16532916,117001,Luže,1.22,2003/06/12,2003/06/12,V,456330,125247
CV,16532924,117002,Prebačevo,1.75,2003/06/12,2003/06/12,V,453139,119597
CK,16532932,90607,Sv. Peter,4.06,1997/07/01,1997/07/01,V,397127,37137
CK,16532959,90608,Padna,2.94,1997/07/01,1997/07/01,V,397157,39907
CM,16532967,96301,"Četrt Rogoznica,Slovenskogoriška cesta 18",20.43,2010/09/08,2010/09/08,V,569911,146364
CM,16532975,96302,"Četrt Grajena, Grajena 57",21.11,2010/09/08,2010/09/08,V,564511,146604
CM,16533009,96305,"Četrt Jezero, Belšakova ulica 20a",4.39,2010/09/08,2010/09/08,V,568481,142144
CM,16533017,96306,"Četrt Breg-Turnišče,Mestni trg 1",8.13,2010/09/08,2010/09/08,V,566061,141254
CM,16533025,96307,"Četrt Panorama,Vičava 46",4.8,2010/09/08,2010/09/08,V,565011,144164
CM,16533033,96309,"Četrt Center,Jadranska ulica 6",1.08,2010/09/08,2010/09/08,V,566631,142654
CM,16533041,96308,"Četrt Ljudski vrt, Rimska ploščad 24",2.07,2010/09/08,2010/09/08,V,567020,144430
CK,16533050,194607,Krajevna skupnost Javorje,5.5,2004/02/10,2004/02/10,V,487939,95896
CK,16533084,33604,Domanjševci,11.58,1997/07/01,1997/07/01,V,598312,183523
CK,16533092,105602,Sveti Jurij,3.92,1997/07/01,1997/07/01,V,579103,184793
CK,16533203,63601,Krištanci-Šalinci-Grlava,4.23,1997/07/01,1997/07/01,V,589832,158283
CK,16533220,43607,Motnik,11.17,1997/07/01,1997/07/01,V,492510,120026
CK,16533238,43611,Sela pri Kamniku,10.04,1997/07/01,1997/07/01,V,476890,122156
CK,16533246,43619,Vranja Peč,8.98,1997/07/01,1997/07/01,V,472930,119286
CK,16533254,43625,Zaprice,0.43,1997/07/01,1997/07/01,V,469010,119997
CV,16533262,88001,Osilnica,1.91,1997/07/01,1997/07/01,V,476428,43266
CK,16533289,50602,Bertoki,6.02,1997/07/01,1997/07/01,V,404327,44987
CK,16533297,50607,Gradin,28.29,1997/07/01,1997/07/01,V,408117,33706
CK,16533319,50611,Sv. Anton,7.06,1997/07/01,1997/07/01,V,409027,43567
CK,16533327,50617,Olmo-Prisoje,6.43,1997/07/01,1997/07/01,V,399657,43237
CK,16533335,52603,Britof,2.23,1997/07/01,1997/07/01,V,452950,125217
CK,16533343,52619,Predoslje,7.73,1997/07/01,1997/07/01,V,452370,124807
CK,16533351,117605,Voglje,6.52,1997/07/01,1997/07/01,V,456439,119647
CK,16533360,52623,Čirče,2.15,1997/07/01,1997/07/01,V,451509,121287
CK,16533378,54603,Gora,9.24,1997/07/01,1997/07/01,V,534079,91385
CK,16533386,54607,Leskovec pri Krškem,18.73,1997/07/01,1997/07/01,V,535569,86665
CK,16533394,54616,Veliki Podlog,14.9,1997/07/01,1997/07/01,V,537219,84635
CK,16533408,57605,Rečica pri Laškem,21.16,1997/07/01,1997/07/01,V,515860,114815
CK,16533467,60604,Krajevna skupnost Hotič,7.25,2004/04/14,2004/04/14,V,484989,106896
CK,16533475,60608,Krajevna skupnost Polšnik,35.04,2004/04/14,2004/04/14,V,496980,103166
CK,16533483,10603,Tišina,27.54,1997/07/01,1997/07/01,V,584012,168203
CM,16533491,80303,Park,3.19,1997/07/01,1997/07/01,V,588732,170523
CK,16533505,31601,Šulinci,34.62,1997/07/01,1997/07/01,V,589813,189503
CK,16533513,84602,Krajevna skupnost Branik,21.18,2014/09/03,2014/09/03,V,409078,78767
CK,16533521,84605,Krajevna skupnost Gradišče,1.73,2014/09/03,2014/09/03,V,399178,83987
CK,16533530,44607,Lig,18.43,1997/07/01,1997/07/01,V,392478,106958
CV,16533548,7003,Vedrijan,1.78,1997/07/01,1997/07/01,V,387138,98238
CK,16533556,84614,Krajevna skupnost Prvačina,4.58,2014/09/03,2014/09/03,V,400898,83907
CK,16533564,84617,Krajevna skupnost Solkan,8.5,2014/09/03,2014/09/03,V,393328,96907
CK,16533572,84619,Krajevna skupnost Trnovo,25.75,2014/09/03,2014/09/03,V,404788,95247
CK,16533602,85612,Krajevna skupnost Podgrad,35.34,2013/03/12,2013/03/12,V,513359,65705
CK,16533637,85621,Krajevna skupnost Žabja vas,1.13,2013/03/12,2013/03/12,V,514229,73555
CK,16533645,124607,Tinsko,5.47,1997/07/01,1997/07/01,V,542470,115085
CK,16533653,124609,Zibika,11.29,1997/07/01,1997/07/01,V,541200,117165
CK,16533661,128603,Dolenja Trebuša,30.22,1997/07/01,1997/07/01,V,410218,106672
CK,16533670,128606,Kamno - Selce,10.06,1997/07/01,1997/07/01,V,395838,120768
CK,16533688,128609,Most na Soči,18.71,1997/07/01,1997/07/01,V,402508,111888
CK,16533696,128616,Slap ob Idrijci,7.15,1997/07/01,1997/07/01,V,407608,109627
CM,16533700,70306,Nova vas,1,1997/07/01,1997/07/01,V,548248,155771
CK,16533718,115602,Loka-Rošnja,6.1,1997/07/01,1997/07/01,V,556031,150024
CV,16533742,26004,Vurberk,4.57,1997/07/01,1997/07/01,V,560531,149944
CK,16533769,89601,Jakobski Dol,23.22,1997/07/01,1997/07/01,V,556332,164044
CV,16533777,55004,Zgornja Kungota,13.31,1997/07/01,1997/07/01,V,547012,166765
CK,16533785,34603,Steklarna,4.09,1997/07/01,1997/07/01,V,506630,108905
CV,16533793,7004,Kojsko,3.41,1997/07/01,1997/07/01,V,390378,97367
CV,16533807,7009,Višnjevik,4.49,1997/07/01,1997/07/01,V,386278,98888
CV,16533815,7014,Dobrovo,2.31,1997/07/01,1997/07/01,V,386108,96508
CV,16533823,91022,Stara Sušica,4.18,1997/07/01,1997/07/01,V,432358,57576
CV,16533831,91028,Volče,13.56,1997/07/01,1997/07/01,V,429768,61566
CK,16533840,132602,Gomilica,6.31,1997/07/01,1997/07/01,V,600605,163066
CV,16533963,49007,Ivanji Grad,4.97,1997/07/01,1997/07/01,V,399698,76237
CV,16533971,49014,Mali Dol,1.59,1997/07/01,1997/07/01,V,404568,77037
CK,16565750,114601,Bezina,3.81,1998/01/14,1998/01/20,V,533301,135495
CK,16565768,114602,Vešenik-Brdo,2.06,1998/01/14,1998/01/20,V,533701,134365
CK,16565776,114603,Draža vas,2.45,1998/01/14,1998/01/20,V,537051,132425
CK,16565784,114604,Dobrava-Gabrovlje,0.82,1998/01/14,1998/01/20,V,531275,134485
CK,16565792,114605,Jernej,14,1998/01/14,1998/01/20,V,540401,132795
CK,16565806,114606,Konjiška vas,6.85,1998/01/14,1998/01/20,V,534401,132715
CK,16565814,114607,Loče,13.64,1998/01/14,1998/01/20,V,538061,129275
CK,16565822,114608,Polene,2.9,2010/09/07,2010/09/07,V,529811,134005
CK,16565849,114609,Slovenske Konjice,10.45,1998/01/14,1998/01/20,V,532451,133315
CK,16565857,114610,Sojek-Kamna gora,5.08,1998/01/14,1998/01/20,V,529151,131635
CK,16565865,114611,Spodnje Grušovje,2.85,1998/01/14,1998/01/20,V,538531,134175
CK,16565873,114612,Špitalič,12.31,1998/01/14,1998/01/20,V,531831,130025
CK,16565881,114613,Tepanje,5.03,1998/01/14,1998/01/20,V,536381,133935
CK,16565890,114614,Zbelovo,7.93,1998/01/14,1998/01/20,V,540502,127714
CK,16565903,114615,Zeče,2.84,1998/01/14,1998/01/20,V,530611,134165
CK,16565911,114616,Žiče,4.67,1998/01/14,1998/01/20,V,537046,130301
CV,16565938,137001,Bezen,10.98,1998/01/14,1998/01/20,V,520131,137655
CV,16565946,137002,Hudinja,16.81,1998/01/14,1998/01/20,V,523661,141675
CV,16565954,137003,Paka-del,8.65,1998/01/14,1998/01/20,V,521851,140595
CV,16565962,137004,Ljubnica,6.02,1998/01/14,1998/01/20,V,525281,139085
CV,16565989,137005,Skomarje-del,1.85,1998/01/14,1998/01/20,V,524451,139515
CV,16565997,137006,Spodnji Dolič,6.79,1998/01/14,1998/01/20,V,520091,140805
CV,16566004,137007,Stenica,6.5,1998/01/14,1998/01/20,V,524231,137745
CV,16566012,137008,Trška skupnost Vitanje,1.73,1998/01/14,1998/01/20,V,522431,137955
CK,16566039,144601,Gorenje,15.4,1998/01/14,1998/01/20,V,530191,141535
CK,16566047,144602,Dobrovlje,1.48,1998/01/14,1998/01/20,V,530801,135405
CK,16566055,144603,Resnik,12.11,1998/01/14,1998/01/20,V,527761,144165
CK,16566063,144604,Skomarje,7.78,1998/01/14,1998/01/20,V,526171,141515
CK,16566071,144605,Stranice,16.06,1998/01/14,1998/01/20,V,528131,136045
CK,16566080,144606,Zreče,14.17,1998/01/14,1998/01/20,V,529861,137375
CK,16687570,120602,Vrbno - podgrad,3.53,2006/08/16,2006/08/17,V,528080,120175
CK,16687634,120612,Grobelno,7.77,2006/08/16,2006/08/17,V,534573,117585
CK,16687812,120613,Dolga gora,2.79,2006/08/16,2006/08/17,V,538831,126395
CK,16785644,107601,Dobovec pri Rogatcu,18.48,1997/08/28,1997/08/28,V,558150,121964
CK,16785652,107602,Donačka gora,14.77,1997/08/28,1997/08/28,V,556380,124504
CK,16785679,107603,Rogatec,6.25,1997/08/28,1997/08/28,V,552660,121164
CK,16804819,124610,Lemberg,2.8,2002/10/22,2002/10/28,V,543130,124795
CK,16812862,92608,OLIMJE,10.44,2014/11/19,2014/11/19,V,543960,112825
CK,16897426,127601,Svetina,11.63,1998/07/29,1998/07/29,V,525000,116835
CK,16897442,139602,Frankolovo,21.3,1998/07/29,1998/07/30,V,524221,135545
CK,16897469,139603,Nova Cerkev,23.44,1998/07/29,1998/07/30,V,520341,134735
CK,16897477,139604,Vojnik,30.61,1998/07/29,1998/07/30,V,523510,128215
CK,16905046,11601,Aljažev hrib,3.48,1999/02/24,1999/02/26,V,522110,120905
CK,16905054,11602,Ljubečna,9.36,1999/02/24,1999/02/26,V,524910,123975
CK,16905062,11603,Medlog,5.35,1999/02/24,1999/02/26,V,517774,123034
CK,16905089,11604,Ostrožno,7.5,1999/02/24,1999/02/26,V,519650,124625
CK,16905097,11605,Pod gradom,22.02,1999/02/24,1999/02/26,V,520050,119265
CK,16905119,11606,Škofja vas,7,1999/02/24,1999/02/26,V,522190,125565
CK,16905127,11607,Šmartno v Rožni dolini,20.49,1999/02/24,1999/02/26,V,518710,128345
CK,16905135,11608,Teharje,5.4,1999/02/24,1999/02/26,V,523850,121915
CK,16905143,11609,Trnovlje,3.06,1999/02/24,1999/02/26,V,522590,123665
CK,16922811,38621,Jasen,2.26,2003/04/22,2003/04/22,V,442288,46676
CK,17147366,94614,Krajevna skupnost Slavina,6.87,2006/07/28,2006/08/10,V,435968,63896
CK,17148796,94615,Orehek,9.09,2014/09/12,2014/09/12,V,434168,68036
CK,17148800,94616,Krajevna skupnost Štivan,6.76,2018/07/27,2018/07/27,V,437058,67058
CK,17148818,38622,Bač,26.55,2018/10/01,2018/10/01,V,441908,55186
CV,17247689,49002,Brje,2.87,1997/08/11,1997/08/13,V,400277,72437
CK,17254189,35611,Vrhpolje,6.5,2000/04/19,2000/04/19,V,416568,54716
CK,17254197,35612,Krvavi potok,3.97,2000/04/19,2000/04/19,V,415118,53346
CK,17254219,35613,Kozina,2.96,2000/04/19,2000/04/19,V,417052,52683
CK,17254227,35614,Brezovica,3.17,2000/04/19,2000/04/19,V,422248,51796
CK,17258222,35615,Klanec pri Kozini,8.01,2002/07/26,2002/08/29,V,416208,50936
CK,17268503,19606,Dolnje Ležeče,4.47,2014/08/07,2014/08/07,V,420628,60266
CK,17369598,53604,"""Rute"" - Gozd Martuljek, Srednji vrh",57.85,2006/09/11,2006/09/11,V,409879,150308
CK,17369709,53605,Podkoren,13.66,2014/09/04,2014/09/04,V,404629,151268
CK,17473913,95601,Bašelj,6.45,1999/04/09,1999/04/12,V,453910,130807
CK,17473921,95604,Mače,10.05,1999/04/09,1999/04/12,V,455580,129937
CK,17473930,95606,Tupaliče,10.68,1999/04/09,1999/04/12,V,455780,127907
CK,17495917,52626,Hrastje,2.93,2002/07/11,2002/07/11,V,452149,120387
CV,17516507,117003,Hotemaže,1.33,2010/09/07,2010/09/07,V,455390,126907
CK,17577778,4601,Bohinjska Bistrica,134.43,1997/12/11,1997/12/11,V,419259,126588
CK,17577786,4602,Koprivnik - Gorjuše,29.25,1997/12/11,1997/12/11,V,421559,130678
CK,17577794,4603,Srednja vas v Bohinju,39.38,1997/12/11,1997/12/11,V,417999,130818
CK,17577808,4604,Stara Fužina,130.78,1997/12/11,1997/12/11,V,412809,129218
CK,17585975,102612,Otok,3.04,2001/03/13,2001/03/13,V,438750,134787
CK,17589121,3605,Rečica,2.99,2014/11/14,2014/11/14,V,430539,137528
CK,17798359,23601,Dob,14.63,1997/11/25,1997/11/26,V,471269,112776
CK,17798367,23602,Dragomelj - Pšata,4.44,1997/11/25,1997/11/26,V,468399,107806
CK,17798375,23603,Homec - Nožice,2.29,1997/11/25,1997/11/26,V,468960,115296
CK,17798383,23604,Ihan,11.87,1997/11/25,1997/11/26,V,470819,107686
CK,17798391,23605,Jarše - Rodica,1.73,1997/11/25,1997/11/26,V,468879,112496
CK,17798405,23606,Krtina,7.97,1997/11/25,1997/11/26,V,474289,111586
CK,17798413,23607,Preserje,1.17,1997/11/25,1997/11/26,V,468759,114506
CK,17798421,23608,Radomlje,4.27,1997/11/25,1997/11/26,V,469960,114826
CK,17798448,23610,Rova,10.03,1997/11/25,1997/11/26,V,473470,115786
CK,17798456,23611,Toma Brejca - Vir,2.86,2020/10/19,2020/10/19,V,469529,112606
CK,17798464,23612,Domžale - Slavka Šlandra,2.5,2020/10/19,2020/10/19,V,469009,111276
CK,17798472,23613,Domžale - Simona Jenka,4.11,1997/11/25,1997/11/26,V,468809,110176
CK,17798499,23614,Domžale - Venclja Perka,4.41,1997/11/25,1997/11/26,V,468129,111036
CK,17798618,77601,Moravče,31.12,1998/02/10,1998/02/12,V,480209,110796
CK,17798626,77602,Peče,11.05,1998/02/10,1998/02/12,V,486380,111836
CK,17798634,77603,Vrhpolje,9.07,1998/02/10,1998/02/12,V,477549,109556
CK,17798642,77604,Velika Vas,6.7,1998/02/10,1998/02/12,V,480979,107816
CK,17798669,77605,Dešen,3.41,1998/02/10,1998/02/12,V,483509,108816
CK,17798758,68601,Blagovica,14.07,1998/03/05,1998/03/05,V,484750,115886
CK,17798766,68602,Češnjice,2.74,1998/03/05,1998/03/05,V,482710,116936
CK,17798774,68603,Krašnja,10.98,1998/03/05,1998/03/05,V,479740,115236
CK,17798782,68604,Lukovica,12.13,1998/03/05,1998/03/05,V,476000,114356
CK,17798804,68605,Prevoje,4.88,1998/03/05,1998/03/05,V,474510,113116
CK,17798812,68606,Rafolče,3.81,1998/03/05,1998/03/05,V,474430,115416
CK,17798839,68607,Trojane,18.38,1998/03/05,1998/03/05,V,489680,116316
CK,17798847,68608,Zlato Polje,7.85,1998/03/05,1998/03/05,V,478380,117066
CV,17907581,20001,Bruhanja vas,4.27,1997/09/01,1997/09/05,V,477029,77606
CV,17907590,20002,Cesta,4.4,1997/09/01,1997/09/05,V,476039,80096
CV,17907603,20003,Čatež pri Strugah,1.44,1997/09/01,1997/09/05,V,480548,73306
CV,17907611,20004,Hočevje,8.54,1997/09/01,1997/09/05,V,480779,81246
CV,17907620,20005,Kolenča vas,0.36,1997/09/01,1997/09/05,V,481698,71856
CV,17907638,20006,Kompolje,12.02,1997/09/01,1997/09/05,V,477369,75976
CV,17907646,20007,Lipa,4.28,1997/09/01,1997/09/05,V,482388,71626
CV,17907654,20008,Mala vas,3.84,1997/09/01,1997/09/05,V,477069,79236
CV,17907662,20009,Paka,0.11,1997/09/01,1997/09/05,V,482248,71206
CV,17907689,20010,Podgora,3.33,1997/09/01,1997/09/05,V,476869,76366
CV,17907697,20011,Podgorica,0.88,1997/09/01,1997/09/05,V,476799,78286
CV,17907719,20012,Podpeč,2.98,1997/09/01,1997/09/05,V,475659,77836
CV,17907727,20013,Podtabor,2.75,1997/09/01,1997/09/05,V,482078,70816
CV,17907743,20015,Ponikve,7.35,1997/09/01,1997/09/05,V,472949,80286
CV,17907751,20016,Potiskovec,4.17,1997/09/01,1997/09/05,V,481308,72006
CV,17907760,20017,Predstruge,3.64,1997/09/01,1997/09/05,V,475229,79596
CV,17907778,20018,Pri cerkvi - Struge,3.22,1997/09/01,1997/09/05,V,483128,71366
CV,17907786,20019,Rapljevo,15.31,1997/09/01,1997/09/05,V,483278,70026
CV,17907794,20020,Tisovec,4.6,1997/09/01,1997/09/05,V,482079,75416
CV,17907808,20021,Tržič,0.89,1997/09/01,1997/09/05,V,481928,71666
CV,17907816,20022,Videm,2.39,1997/09/01,1997/09/05,V,475969,79006
CV,17907824,20023,Vodice,2.44,1997/09/01,1997/09/05,V,474259,82736
CV,17907832,20024,Zagorica,6.07,1997/09/01,1997/09/05,V,477889,78196
CV,17907859,20025,Zdenska vas,3.86,1997/09/01,1997/09/05,V,477130,79797
CK,17907867,32601,Grosuplje,16.09,1997/09/01,1997/09/05,V,473349,90646
CK,17907875,32602,Ilova Gora,7.03,1997/09/01,1997/09/05,V,478549,83716
CK,17907883,32603,Mlačevo,8.46,1997/09/01,1997/09/05,V,475349,88466
CK,17907891,32604,Št. Jurij,19.17,1997/09/01,1997/09/05,V,470829,88126
CK,17907905,32605,Polica,22.35,1997/09/01,1997/09/05,V,476309,93656
CK,17907913,32606,Račna,12.4,1997/09/01,1997/09/05,V,475949,84976
CK,17907921,32607,Spodnja Slivnica,4.73,1997/09/01,1997/09/05,V,473339,87736
CK,17907930,32608,Škocjan,11.74,1997/09/01,1997/09/05,V,471679,83826
CK,17907948,32609,Šmarje - Sap,15.48,1997/09/01,1997/09/05,V,469839,92986
CK,17907956,32610,Žalna,16.39,1997/09/01,1997/09/05,V,478059,87366
CK,17907964,39601,Ambrus,26.91,1997/09/01,1997/09/05,V,486319,77386
CK,17907972,39602,Dob pri Šentvidu,17.94,1997/09/01,1997/09/05,V,488999,86706
CK,17907999,39603,Ivančna Gorica,12.17,1997/09/01,1997/09/05,V,484719,88636
CK,17908006,39604,Krka,29.03,1997/09/01,1997/09/05,V,483389,81776
CK,17908014,39605,Metnaj,16.86,1997/09/01,1997/09/05,V,484699,94096
CK,17908022,39606,Muljava,18.54,1997/09/01,1997/09/05,V,482629,85416
CK,17908049,39608,Stična,8.5,1997/09/01,1997/09/05,V,484499,90116
CK,17908057,39609,Šentvid pri Stični,22.95,1997/09/01,1997/09/05,V,487819,89966
CK,17908065,39610,Temenica,14.99,1997/09/01,1997/09/05,V,491299,92116
CK,17908073,39611,Višnja Gora,32.9,1997/09/01,1997/09/05,V,480019,90936
CK,17908081,39612,Zagradec,20.52,1997/09/01,1997/09/05,V,487109,80076
CK,17908090,39607,Sobrače,5.7,1997/09/01,1997/09/05,V,490379,94336
CK,18245159,60611,Krajevna skupnost Spodnji Log,7.6,2004/04/14,2004/04/14,V,491609,104966
CK,18245957,194601,Krajevna skupnost Jablaniška dolina,11.39,2004/02/10,2004/02/10,V,489329,101316
CK,18245965,194603,Krajevna skupnost Liberga,7.3,2004/02/10,2004/02/10,V,491249,98886
CK,18245973,194604,Krajevna skupnost Razbore,3.6,2004/02/10,2004/02/10,V,493059,95466
CK,18245981,194608,Krajevna skupnost Zavrstnik,5.24,2004/02/10,2004/02/10,V,486169,100536
CK,18246112,60601,Krajevna skupnost Breg - Tenetiše,2.83,2004/04/14,2004/04/14,V,488519,102716
CK,18351684,8601,Brezovica,6.61,1997/11/13,1997/11/14,V,454229,97657
CK,18351692,8602,Notranje Gorice,13.1,1997/11/13,1997/11/14,V,453129,95597
CK,18351706,8603,Preserje,41.45,1997/11/13,1997/11/14,V,453779,91036
CK,18351714,8604,Rakitna,21.06,1997/11/13,1997/11/14,V,456259,83316
CK,18351722,8605,Vnanje Gorice,8.96,1997/11/13,1997/11/14,V,454749,96297
CK,18351749,21601,Črni Vrh,21.31,1997/11/13,1997/11/14,V,442699,105617
CK,18351757,21602,Dobrova,32.56,1997/11/13,1997/11/14,V,454689,101667
CK,18351773,21604,Polhov Gradec,45.36,1997/11/13,1997/11/14,V,447479,102887
CK,18351781,21605,Šentjošt,18.36,1997/11/13,1997/11/14,V,439269,101217
CK,18351790,71602,Medvode - center,2.1,2000/11/30,2001/01/04,V,454779,111107
CK,18351803,71603,Pirniče,9.28,2000/11/30,2001/01/04,V,456269,111047
CK,18351811,71607,Smlednik,15.4,2000/11/30,2001/01/04,V,456309,114757
CK,18351820,71609,Trnovec,6.62,2000/11/30,2001/01/04,V,449829,107467
CK,18351838,71604,Preska - Žlebe,7.77,2014/09/02,2014/09/02,V,454449,109357
CK,18351846,71605,Senica,1.93,2000/11/30,2001/01/04,V,452859,112537
CK,18351854,71608,Sora,8.29,2000/11/30,2001/01/04,V,451559,111427
CK,18351862,71610,Vaše Goričane,1.92,2000/11/30,2001/01/04,V,453419,111187
CK,18351889,71611,Zbilje,2.37,2000/11/30,2001/01/04,V,454669,113307
CK,18351897,22601,Beričevo,4.05,1997/11/13,1997/11/14,V,469709,105436
CK,18351919,22602,Dol,8.15,1997/11/13,1997/11/14,V,472449,105406
CK,18351927,22603,Dolsko,17.3,1997/11/13,1997/11/14,V,475189,106066
CK,18351935,22604,Klopce,3.84,1997/11/13,1997/11/14,V,476779,107356
CK,18351960,123601,Lavrica,11.67,1997/11/13,1997/11/14,V,465999,95246
CK,18351978,123603,Škofljica,14.27,1997/11/13,1997/11/14,V,466879,94286
CK,18351986,123604,Želimlje,8.35,1997/11/13,1997/11/14,V,466529,87236
CK,18351994,123602,Pijava Gorica,9.31,1997/11/13,1997/11/14,V,466829,90266
CK,18431840,71606,Seničica - Golo brdo,8.69,2000/11/30,2001/01/04,V,455609,109877
CK,18431858,71601,Katarina,7.79,2000/11/30,2001/01/04,V,451099,106687
CV,18431866,71001,Studenčice,2.93,2000/11/30,2001/01/04,V,451909,109567
CV,18431874,71002,Tehovec,2.56,2000/11/30,2001/01/04,V,450959,108537
CM,18445697,61302,Četrtna skupnost Center,5.07,2001/04/13,2001/04/20,V,462839,100466
CM,18445735,61303,Četrtna skupnost Črnuče,18.14,2001/04/13,2001/04/20,V,463539,107737
CM,18445743,61305,Četrtna skupnost Golovec,8.27,2001/04/13,2001/04/20,V,464659,101586
CM,18445751,61306,Četrtna skupnost Jarše,9.06,2001/04/13,2001/04/20,V,463349,102586
CM,18445760,61307,Četrtna skupnost Moste,3.4,2001/04/13,2001/04/20,V,464049,102146
CM,18445778,61308,Četrtna skupnost Polje,22.06,2001/04/13,2001/04/20,V,469749,102626
CM,18445786,61310,Četrtna skupnost Rožnik,8.36,2001/04/13,2001/04/20,V,460289,101747
CM,18445794,61311,Četrtna skupnost Rudnik,25.53,2001/04/13,2001/04/20,V,464079,98936
CM,18445808,61312,Četrtna skupnost Sostro,88.54,2001/04/13,2001/04/20,V,469699,100456
CM,18445816,61313,Četrtna skupnost Šentvid,15.83,2001/04/13,2001/04/20,V,458749,105417
CM,18445824,61315,Četrtna skupnost Šmarna gora,14.44,2001/04/13,2001/04/20,V,458629,108937
CM,18445832,61316,Četrtna skupnost Trnovo,7.18,2001/04/13,2001/04/20,V,460909,99786
CM,18445859,61317,Četrtna skupnost Vič,14.39,2001/04/13,2001/04/20,V,460579,100986
CM,18445867,61301,Četrtna skupnost Bežigrad,7.24,2013/07/24,2013/07/24,V,461869,104397
CM,18445875,61309,Četrtna skupnost Posavje,9.05,2001/04/13,2001/04/20,V,462909,105206
CM,18445883,61304,Četrtna skupnost Dravlje,11.11,2001/04/13,2001/04/20,V,459499,104437
CM,18445891,61314,Četrtna skupnost Šiška,7.36,2001/04/13,2001/04/20,V,460609,103237
CK,18467593,64601,Hotedršica,34.94,2013/10/09,2013/10/09,V,433508,85597
CK,18467666,64602,Laze-Jakovica,20.42,2013/10/09,2013/10/09,V,442678,80526
CK,18467674,64603,Log-Zaplana,3.95,2013/10/09,2013/10/09,V,438699,90487
CK,18467682,64604,Naklo,28.48,2013/10/09,2013/10/09,V,440248,86607
CK,18467704,64605,Rovte,22.4,2013/10/09,2013/10/09,V,438149,92587
CK,18467712,64606,Tabor,38.53,2013/10/09,2013/10/09,V,438928,86717
CK,18467739,64607,Trate,15.83,2013/10/09,2013/10/09,V,435299,91937
CK,18467747,64608,Vrh Sv. Treh Kraljev,8.47,2013/10/09,2013/10/09,V,436079,96467
CK,18567644,13601,Begunje,67.79,1997/08/01,1997/09/03,V,453758,75356
CK,18567652,13602,Cajnarje - Sveti Vid,30.92,1997/08/01,1997/09/03,V,458889,78286
CK,18567679,13603,Cerknica,53.8,1997/08/01,1997/09/03,V,450098,73146
CK,18567687,13604,Grahovo,45.85,1997/08/01,1997/09/03,V,455838,67436
CK,18567695,13605,Rakek,42.56,1997/08/01,1997/09/03,V,445038,75466
CK,18700638,142613,Tirna,7.29,2014/09/15,2014/09/15,V,492410,108966
CK,18923092,160601,Hoče,10.77,1999/10/21,1999/10/21,V,549671,151305
