ENOTA,ODO_MID,ODO_ID,ODO_UIME,POV_KM2,D_OD,DV_OD,STATUS,CEN_E,CEN_N
CK,16527734,90605,Sečovlje,18.11,1997/07/01,1997/07/01,V,391861,38216
CK,16527742,90606,Strunjan,3.52,1997/07/01,1997/07/01,V,391187,44737
CK,16527769,94601,Bukovje,43.38,1997/07/01,1997/07/01,V,433228,76837
CK,16527777,94602,Hrašče,6.57,1997/07/01,1997/07/01,V,434137,71225
CK,16527785,94603,Hrenovice,6.51,1997/07/01,1997/07/01,V,432628,70086
CK,16527793,94605,Hruševje,23.05,1997/07/01,1997/07/01,V,430478,69266
CK,16527807,94606,Landol,4.28,1997/07/01,1997/07/01,V,432568,72916
CK,16527815,94607,Planina,38.17,1997/07/01,1997/07/01,V,441818,78636
CK,16527823,94608,Postojna,50.69,1997/07/01,1997/07/01,V,438848,70966
CK,16527831,94609,Prestranek,27.64,1997/07/01,1997/07/01,V,436238,64896
CK,16527840,94610,Razdrto,5.4,1997/07/01,1997/07/01,V,426858,68966
CK,16527858,94611,Studeno,15.19,1997/07/01,1997/07/01,V,436208,76377
CK,16527866,94612,Šmihel pod Nanosom,10.96,1997/07/01,1997/07/01,V,431548,73506
CK,16527874,94613,Veliko Ubeljsko,15.3,1997/07/01,1997/07/01,V,427938,70666
CK,16527939,135601,Krajevna skupnost Dolena,13.88,1999/09/01,1999/09/01,V,563981,134984
CK,16527980,135602,Krajevna skupnost Leskovec,28.13,1999/09/01,1999/09/01,V,572401,133434
CK,16528005,69601,Krajevna skupnost Majšperk,30.65,1999/09/01,1999/09/01,V,556991,134514
CK,16528030,69602,Krajevna skupnost Ptujska gora,21,1999/09/01,1999/09/01,V,558061,133784
CK,16528048,69603,Krajevna skupnost Stoperce,21.25,1999/09/01,1999/09/01,V,554400,127764
CK,16528064,135607,Kraj.skupnost Videm pri Ptuju,11.82,2010/09/15,2010/09/15,V,568740,137075
CK,16528102,102601,Begunje na Gorenjskem,31.54,1997/07/01,1997/07/01,V,437830,137638
CK,16528129,3601,Bled,10.63,1997/07/01,1997/07/01,V,431829,136948
CK,16528137,3602,Bohinjska Bela,34.1,1997/07/01,1997/07/01,V,427479,132448
CK,16528145,102602,Brezje,8.37,1997/07/01,1997/07/01,V,440200,131777
CK,16528161,102603,Kamna Gorica,5.08,1997/07/01,1997/07/01,V,437919,131167
CK,16528170,102604,Kropa,5.61,1997/07/01,1997/07/01,V,438759,128307
CK,16528188,102605,Lancovo,20.36,1997/07/01,1997/07/01,V,434359,132908
CK,16528196,102606,Lesce,8.83,1997/07/01,1997/07/01,V,435069,135938
CK,16528200,102607,Ljubno,6.47,1997/07/01,1997/07/01,V,442330,132487
CK,16528218,102608,Mošnje,3.09,1997/07/01,1997/07/01,V,439310,132837
CK,16528226,102609,Podnart,13.71,1997/07/01,1997/07/01,V,441930,129677
CK,16528234,102610,Radovljica,8.33,1997/07/01,1997/07/01,V,436269,133978
CK,16528242,3603,Ribno,19.81,2014/11/14,2014/11/14,V,431429,135108
CK,16528269,102611,Srednja Dobrava,4.2,1997/07/01,1997/07/01,V,439809,129517
CK,16528277,3604,Zasip,4.87,2014/11/14,2014/11/14,V,431353,139384
CK,16528382,104601,Dolenja vas,57.61,1997/07/01,1997/07/01,V,484148,64606
CK,16528404,66602,Loški potok,53.19,1997/08/26,1997/08/26,V,468078,62486
CK,16528412,104602,Ribnica,65.94,1997/07/01,1997/07/01,V,479048,66586
CK,16528447,104604,Sv.Gregor,14.43,1997/07/01,1997/07/01,V,469828,71726
CK,16528455,104605,Velike Poljane,15.94,1997/07/01,1997/07/01,V,475539,74566
CK,16528498,35601,Artviže,5.71,1997/07/01,1997/07/01,V,424118,52996
CK,16528501,111607,Avber,10.98,1997/07/01,1997/07/01,V,411628,72647
CK,16528510,19601,Barka,10.22,1997/07/01,1997/07/01,V,426078,55996
CK,16528536,19602,Divača,26.25,1997/07/01,1997/07/01,V,419778,60746
CK,16528544,111608,Dutovlje,25.68,1997/07/01,1997/07/01,V,409938,71417
CK,16528579,35602,Gradišče pri Materiji,6.95,1997/07/01,1997/07/01,V,426728,46256
CK,16528587,35603,Hrpelje,14.19,1997/07/01,1997/07/01,V,417918,52006
CK,16528595,111609,Kazlje,7.25,1997/07/01,1997/07/01,V,415088,69917
CK,16528617,111610,Lokev,18.35,1997/07/01,1997/07/01,V,416568,58536
CK,16528625,35604,Materija,32.7,1997/07/01,1997/07/01,V,422958,51456
CK,16528633,19603,Misliče,12.64,1997/07/01,1997/07/01,V,426838,54116
CK,16528641,35605,Obrov,48.3,1997/07/01,1997/07/01,V,428668,45146
CK,16528650,35606,Ocizla,7.65,1997/07/01,1997/07/01,V,413718,51636
CK,16528668,111611,Pliskovica,21.54,1997/07/01,1997/07/01,V,402017,71387
CK,16528676,50622,Podgorje,18.27,1997/07/01,1997/07/01,V,418177,43646
CK,16528684,111612,Povir,21.48,1997/07/01,1997/07/01,V,418018,64547
CK,16528692,35607,Prešnica,17.09,1997/07/01,1997/07/01,V,417158,48486
CK,16528706,50623,Rakitovec,9.36,1997/07/01,1997/07/01,V,419497,37156
CK,16528714,35608,Rodik,10.99,1997/07/01,1997/07/01,V,420478,54496
CK,16528722,19604,Senožeče,59.98,1997/07/01,1997/07/01,V,423978,65716
CK,16528749,111601,Sežana,38.98,1997/07/01,1997/07/01,V,412056,63233
CK,16528757,35609,Slivje,19.71,1997/07/01,1997/07/01,V,424678,47056
CK,16528773,111602,Štjak,13.02,1997/07/01,1997/07/01,V,415848,72347
CK,16528781,111603,Štorje,11.65,1997/07/01,1997/07/01,V,418928,66337
CK,16528790,35610,Tatre,6.85,1997/07/01,1997/07/01,V,428708,51286
CK,16528803,111604,Tomaj,12.96,1997/07/01,1997/07/01,V,412008,68487
CK,16528811,111605,Vrabče,21.96,1997/07/01,1997/07/01,V,417778,69037
CK,16528820,19605,Vreme,31.51,1997/07/01,1997/07/01,V,425968,57486
CK,16528838,50621,Zazid,13.25,1997/07/01,1997/07/01,V,416587,40636
CK,16528846,111606,Dane pri Sežani,5.73,1997/07/01,1997/07/01,V,413178,64647
CK,16528854,113601,Črešnjevec,17.93,1997/08/25,1997/08/25,V,548251,134605
CK,16528862,113602,Kebelj,39.97,1997/07/01,1997/07/01,V,530331,144675
CK,16528889,113603,Laporje,21.21,1997/07/01,1997/07/01,V,542681,133635
CK,16528897,113604,Leskovec-Stari Log,6.7,1997/07/01,1997/07/01,V,548911,138985
